5 5 0.023411129 
5.0012224746 5.0012224746 0.0234012993798973 
5.00244574435 5.00244574435 0.0233914633661873 
5.0036698101 5.0036698101 0.0233816209520355 
5.0048946727 5.0048946727 0.0233717721306072 
5.00612033305 5.00612033305 0.0233619168946657 
5.0073467919 5.0073467919 0.0233520552381805 
5.00857405015 5.00857405015 0.0233421871539148 
5.0098021086 5.0098021086 0.0233323126354361 
5.0110309682 5.0110309682 0.0233224316751057 
5.0122606297 5.0122606297 0.0233125442668929 
5.01349109405 5.01349109405 0.0233026504031591 
5.01472236205 5.01472236205 0.0232927500774716 
5.01595443455 5.01595443455 0.0232828432829959 
5.0171873124 5.0171873124 0.0232729300128972 
5.01842099655 5.01842099655 0.0232630102595369 
5.0196554877 5.0196554877 0.0232530840172864 
5.02089078685 5.02089078685 0.023243151278105 
5.02212689485 5.02212689485 0.0232332120351579 
5.0233638125 5.0233638125 0.0232232662820128 
5.02460154065 5.02460154065 0.0232133140118348 
5.02584008025 5.02584008025 0.0232033552169852 
5.02707943215 5.02707943215 0.0231933898906295 
5.02831959715 5.02831959715 0.023183418026335 
5.0295605762 5.0295605762 0.0231734396164629 
5.03080237015 5.03080237015 0.0231634546541788 
5.03204497985 5.03204497985 0.0231534631326478 
5.0332884062 5.0332884062 0.0231434650446333 
5.03453265005 5.03453265005 0.0231334603833008 
5.0357777123 5.0357777123 0.0231234491414134 
5.03702359385 5.03702359385 0.0231134313117346 
5.0382702955 5.0382702955 0.0231034068878317 
5.0395178182 5.0395178182 0.023093375862066 
5.0407661628 5.0407661628 0.0230833382276028 
5.04201533025 5.04201533025 0.0230732939768035 
5.04326532135 5.04326532135 0.0230632431032354 
5.044516137 5.044516137 0.0230531855996619 
5.04576777815 5.04576777815 0.0230431214584442 
5.0470202456 5.0470202456 0.0230330506731497 
5.0482735403 5.0482735403 0.0230229732361398 
5.04952766315 5.04952766315 0.0230128891401777 
5.050782615 5.050782615 0.0230027983784287 
5.0520383968 5.0520383968 0.0229927009432543 
5.05329500935 5.05329500935 0.0229825968282217 
5.05455245365 5.05455245365 0.0229724860252902 
5.05581073055 5.05581073055 0.0229623685276252 
5.05706984095 5.05706984095 0.02295224432799 
5.0583297858 5.0583297858 0.0229421134187458 
5.0595905659 5.0595905659 0.0229319757934601 
5.06085218225 5.06085218225 0.0229218314440921 
5.0621146357 5.0621146357 0.0229116803638072 
5.0633779272 5.0633779272 0.0229015225449666 
5.0646420576 5.0646420576 0.0228913579807358 
5.06590702785 5.06590702785 0.0228811866634759 
5.0671728389 5.0671728389 0.0228710085855483 
5.06843949155 5.06843949155 0.0228608237405203 
5.0697069868 5.0697069868 0.0228506321203513 
5.07097532555 5.07097532555 0.0228404337178044 
5.0722445087 5.0722445087 0.0228302285256432 
5.0735145372 5.0735145372 0.0228200165362287 
5.07478541195 5.07478541195 0.0228097977423244 
5.07605713385 5.07605713385 0.0227995721366936 
5.07732970385 5.07732970385 0.0227893397116975 
5.07860312285 5.07860312285 0.0227791004600994 
5.07987739175 5.07987739175 0.0227688543746628 
5.08115251155 5.08115251155 0.0227586014473468 
5.08242848315 5.08242848315 0.0227483416709147 
5.08370530745 5.08370530745 0.02273807503813 
5.0849829854 5.0849829854 0.0227278015413537 
5.08626151795 5.08626151795 0.0227175211729473 
5.087540906 5.087540906 0.0227072339256741 
5.08882115045 5.08882115045 0.0226969397922973 
5.09010225235 5.09010225235 0.0226866387643742 
5.09138421255 5.09138421255 0.0226763308350701 
5.092667032 5.092667032 0.0226660159967464 
5.09395071165 5.09395071165 0.0226556942417642 
5.09523525245 5.09523525245 0.0226453655624849 
5.0965206553 5.0965206553 0.0226350299516719 
5.0978069212 5.0978069212 0.0226246874012842 
5.0990940511 5.0990940511 0.0226143379036833 
5.10038204585 5.10038204585 0.0226039814520345 
5.10167090655 5.10167090655 0.022593618037493 
5.102960634 5.102960634 0.022583247653626 
